"Lot_Area","Neighborhood","Overall_Qual","Overall_Cond","Year_Built","Roof_Style","Bsmt_Cond","Central_Air","Gr_Liv_Area","Full_Bath","Half_Bath","Bedroom_AbvGr","Kitchen_AbvGr","TotRms_AbvGrd","Fireplaces","Garage_Type","Fence","Sale_Price"
6001,"South_and_West_of_Iowa_State_University","Above_Average","Average",1940,"Gable","Typical","N",919,1,0,3,1,5,0,"Detchd","Minimum_Privacy",95000
6449,"South_and_West_of_Iowa_State_University","Below_Average","Very_Poor",1907,"Gambrel","Typical","N",1884,1,1,4,1,7,0,"No_Garage","No_Fence",93369
6048,"South_and_West_of_Iowa_State_University","Average","Good",1910,"Gable","Typical","Y",1680,2,0,2,2,7,1,"Detchd","No_Fence",114900
6342,"Sawyer","Average","Very_Good",1875,"Gable","Typical","N",1020,1,0,2,1,6,0,"No_Garage","No_Fence",94000
10773,"Sawyer","Below_Average","Fair",1967,"Gable","Typical","N",1832,2,0,4,2,8,0,"No_Garage","No_Fence",136000
10778,"Sawyer","Below_Average","Average",1968,"Hip","Typical","N",1768,2,0,4,2,8,0,"No_Garage","No_Fence",136500
11625,"Sawyer","Average","Below_Average",1965,"Hip","Typical","Y",1039,1,1,3,1,6,0,"Attchd","No_Fence",131500
11341,"Sawyer","Average","Above_Average",1957,"Hip","Typical","Y",1392,1,1,3,1,5,1,"Detchd","No_Fence",121500
8521,"Sawyer","Average","Average",1967,"Gable","Typical","Y",912,1,0,3,1,5,1,"Detchd","Minimum_Privacy",125000
8246,"Sawyer","Average","Very_Good",1968,"Gable","Typical","Y",1060,1,0,3,1,6,1,"Attchd","Minimum_Privacy",154000
7800,"Sawyer","Average","Good",1966,"Hip","Typical","Y",892,1,0,3,1,5,0,"Detchd","No_Fence",137900
9364,"Sawyer","Above_Average","Good",1969,"Gable","Typical","Y",1352,1,1,4,1,7,0,"Attchd","Minimum_Privacy",158000
7832,"Sawyer","Average","Average",1968,"Hip","Typical","Y",864,1,0,2,1,4,0,"Detchd","No_Fence",137250
7424,"Sawyer","Average","Average",1978,"Gable","Typical","Y",1373,1,0,3,1,5,2,"Attchd","No_Fence",160250
11227,"Sawyer","Average","Average",1968,"Gable","Good","Y",1440,1,1,4,1,7,2,"Attchd","Minimum_Privacy",163000
11616,"Sawyer","Above_Average","Average",1978,"Hip","Typical","Y",1386,2,1,3,1,6,1,"Attchd","Good_Privacy",158900
14000,"Clear_Creek","Good","Average",1996,"Gable","Typical","Y",2260,2,1,3,1,7,0,"Attchd","No_Fence",328000
20062,"Clear_Creek","Good","Good",1977,"Hip","Typical","Y",1483,1,1,1,1,4,2,"Attchd","No_Fence",270000
9259,"Sawyer","Below_Average","Below_Average",1927,"Gable","Typical","N",756,1,0,2,1,4,0,"Detchd","No_Fence",85000
9600,"Sawyer","Below_Average","Good",1950,"Gable","Typical","Y",1067,2,0,2,1,4,0,"Attchd","No_Fence",128000
17082,"Clear_Creek","Above_Average","Average",1978,"Gable","Typical","Y",1981,2,1,4,1,8,1,"Attchd","No_Fence",230000
18600,"Edwards","Fair","Below_Average",1938,"Gable","Typical","Y",1610,2,0,4,1,8,1,"Attchd","No_Fence",124000
10625,"Edwards","Average","Average",1920,"Gable","Typical","N",835,1,0,2,1,5,0,"Basment","No_Fence",83000
11479,"Edwards","Above_Average","Good",1950,"Gable","Typical","Y",1074,1,0,3,1,6,1,"Attchd","Minimum_Privacy",144500
9571,"Edwards","Average","Above_Average",1956,"Gable","Typical","Y",1144,1,0,3,1,6,0,"Attchd","No_Fence",129000
9350,"Edwards","Below_Average","Above_Average",1947,"Gable","Fair","Y",1531,1,0,3,1,8,1,"Detchd","Minimum_Privacy",127000
9525,"Edwards","Average","Good",1954,"Gable","Typical","Y",1172,1,0,3,1,5,0,"Attchd","No_Fence",128000
10420,"Edwards","Above_Average","Average",2009,"Gable","Typical","Y",1212,2,0,3,1,6,0,"Attchd","No_Fence",186000
17485,"Edwards","Good","Average",2009,"Gable","Typical","Y",1508,1,0,1,1,5,2,"Attchd","No_Fence",308030
11200,"Edwards","Average","Fair",1964,"Gable","Typical","Y",1298,2,0,3,1,5,0,"Detchd","No_Fence",114000
11100,"Edwards","Below_Average","Good",1946,"Gable","No_Basement","Y",930,1,0,2,1,6,0,"Detchd","No_Fence",84900
9206,"Sawyer_West","Above_Average","Average",1985,"Gable","Typical","Y",1732,2,1,3,1,7,1,"Attchd","No_Fence",178000
11980,"Sawyer_West","Good","Average",1987,"Gable","Typical","Y",1433,1,1,1,1,4,2,"Attchd","Minimum_Privacy",270000
12361,"Sawyer_West","Above_Average","Good",1993,"Gable","Typical","Y",1802,2,1,3,1,8,1,"More_Than_Two_Types","No_Fence",218000
9938,"Sawyer_West","Good","Average",1993,"Gable","Typical","Y",1949,2,1,3,1,8,1,"Attchd","Good_Privacy",236000
9069,"Sawyer_West","Above_Average","Above_Average",1992,"Gable","Typical","Y",996,1,0,2,1,5,0,"Attchd","No_Fence",147000
10475,"College_Creek","Very_Good","Average",2008,"Gable","Typical","Y",1694,2,0,3,1,7,0,"Attchd","No_Fence",245350
6762,"College_Creek","Good","Average",2006,"Gable","Typical","Y",1208,2,0,2,1,6,0,"Attchd","No_Fence",206000
10402,"College_Creek","Good","Average",2009,"Gable","Typical","Y",1226,2,0,3,1,6,0,"Attchd","No_Fence",198900
7360,"College_Creek","Good","Average",2010,"Gable","Typical","Y",1222,2,0,2,1,6,0,"Attchd","No_Fence",187000
12376,"Sawyer_West","Good","Average",1990,"Hip","Typical","Y",3222,3,0,5,1,11,2,"Attchd","No_Fence",320000
14235,"Sawyer_West","Above_Average","Very_Good",1900,"Gable","Good","Y",1445,2,0,3,1,6,0,"Detchd","No_Fence",138500
8816,"Clear_Creek","Above_Average","Good",1971,"Gable","Typical","Y",1052,1,0,3,1,6,0,"Attchd","Minimum_Privacy",155000
11105,"College_Creek","Average","Average",1996,"Gable","Fair","Y",965,1,0,2,1,4,0,"Attchd","Good_Privacy",159000
9337,"College_Creek","Good","Average",1997,"Gable","Typical","Y",1692,2,1,3,1,8,1,"Attchd","No_Fence",191000
8750,"College_Creek","Above_Average","Average",1998,"Gable","Typical","Y",1682,2,1,3,1,7,0,"Attchd","No_Fence",200500
15240,"College_Creek","Average","Very_Good",1977,"Gable","Typical","Y",1026,1,1,3,1,5,0,"Attchd","Minimum_Privacy",150000
10900,"College_Creek","Above_Average","Good",1977,"Gable","Typical","Y",1392,1,1,3,1,6,0,"Attchd","Minimum_Privacy",161750
10650,"College_Creek","Average","Above_Average",1976,"Gable","Good","Y",894,1,0,3,1,5,0,"Attchd","Minimum_Privacy",128200
7480,"College_Creek","Average","Above_Average",1972,"Gable","Typical","Y",876,1,0,3,1,5,0,"Detchd","Minimum_Privacy",127000
10389,"College_Creek","Very_Good","Average",2003,"Hip","Typical","Y",1978,2,1,3,1,8,1,"Attchd","No_Fence",318000
11423,"College_Creek","Very_Good","Average",2001,"Gable","Typical","Y",1601,2,0,3,1,6,1,"Attchd","Minimum_Privacy",272000
9548,"College_Creek","Good","Above_Average",2003,"Gable","Typical","Y",1829,2,1,3,1,7,1,"Attchd","No_Fence",237000
9375,"College_Creek","Good","Average",1997,"Gable","Typical","Y",2098,2,1,4,1,9,1,"Attchd","No_Fence",240000
12137,"College_Creek","Good","Average",1998,"Gable","Typical","Y",1661,2,0,3,1,6,0,"Attchd","No_Fence",224900
4435,"College_Creek","Above_Average","Average",2003,"Gable","Typical","Y",848,1,0,1,1,4,0,"Attchd","No_Fence",143750
4426,"College_Creek","Above_Average","Average",2004,"Gable","Typical","Y",848,1,0,1,1,3,0,"Attchd","No_Fence",143000
10635,"College_Creek","Very_Good","Average",2003,"Hip","Typical","Y",1668,2,0,3,1,8,1,"Attchd","No_Fence",232000
8400,"College_Creek","Good","Average",2004,"Gable","Typical","Y",1484,2,0,3,1,7,0,"Attchd","No_Fence",213000
8773,"College_Creek","Good","Average",2004,"Gable","Typical","Y",1414,2,0,3,1,6,0,"Attchd","No_Fence",185500
8777,"Edwards","Fair","Above_Average",1945,"Gable","No_Basement","N",640,1,0,2,1,5,0,"Detchd","No_Fence",84900
8842,"Edwards","Average","Above_Average",1954,"Gable","Typical","Y",992,1,0,3,1,6,0,"Detchd","Minimum_Privacy",155891
9825,"Edwards","Average","Average",1965,"Hip","No_Basement","N",1664,2,0,4,2,8,0,"No_Garage","No_Fence",100000
10044,"Edwards","Average","Above_Average",1968,"Gable","Typical","Y",1196,1,0,3,1,6,0,"Attchd","Minimum_Privacy",144000
11792,"Edwards","Below_Average","Average",1948,"Gable","Typical","N",1120,1,0,2,1,5,0,"Detchd","No_Fence",64000
6305,"Edwards","Above_Average","Above_Average",1975,"Gable","Typical","Y",1096,1,0,3,1,5,1,"Detchd","No_Fence",125200
7819,"Edwards","Above_Average","Average",1976,"Gable","Typical","Y",1117,1,0,3,1,6,1,"Detchd","Minimum_Privacy",107000
6410,"Edwards","Below_Average","Average",1958,"Hip","Typical","Y",960,1,0,3,1,5,0,"No_Garage","Minimum_Privacy",90000
8546,"Edwards","Below_Average","Average",2003,"Gable","Typical","Y",1121,2,0,2,1,5,0,"Attchd","No_Fence",140000
8741,"Edwards","Above_Average","Below_Average",1945,"Gable","Fair","Y",1487,1,1,3,1,7,1,"Detchd","Minimum_Privacy",113000
12180,"Edwards","Below_Average","Below_Average",1941,"Gable","Typical","N",924,1,0,2,1,5,0,"Detchd","Minimum_Privacy",80000
8562,"Edwards","Average","Above_Average",1957,"Hip","Typical","Y",1526,1,0,4,1,7,1,"Basment","No_Fence",144500
4853,"South_and_West_of_Iowa_State_University","Average","Above_Average",1924,"Gable","Typical","N",1296,2,0,2,1,5,1,"Detchd","Minimum_Privacy",104000
6858,"South_and_West_of_Iowa_State_University","Above_Average","Below_Average",1915,"Gable","Typical","N",1647,1,1,4,1,6,0,"Detchd","No_Fence",128000
8212,"Edwards","Fair","Fair",1914,"Gable","Fair","N",864,1,0,2,1,5,0,"Detchd","No_Fence",58500
5000,"South_and_West_of_Iowa_State_University","Average","Above_Average",1924,"Gable","Typical","Y",1691,2,0,3,1,6,1,"Detchd","No_Fence",127000
7890,"South_and_West_of_Iowa_State_University","Above_Average","Above_Average",1939,"Gable","Typical","Y",856,1,0,2,1,4,1,"Detchd","No_Fence",126000
7200,"South_and_West_of_Iowa_State_University","Below_Average","Above_Average",1967,"Flat","No_Basement","Y",2650,3,0,6,2,10,0,"No_Garage","No_Fence",160000
9839,"South_and_West_of_Iowa_State_University","Average","Poor",1931,"Gable","Fair","Y",1666,1,0,3,1,7,1,"No_Garage","No_Fence",100000
9638,"South_and_West_of_Iowa_State_University","Above_Average","Good",1919,"Gable","Typical","Y",2447,2,0,4,1,10,1,"Detchd","No_Fence",169000
10452,"Crawford","Good","Above_Average",1941,"Gable","Typical","Y",2133,1,1,4,1,8,2,"Attchd","No_Fence",257500
15600,"Crawford","Average","Above_Average",1950,"Gable","Typical","Y",2177,2,1,5,2,11,0,"Detchd","No_Fence",215000
9042,"Crawford","Good","Excellent",1941,"Gable","Good","Y",2340,2,0,4,1,9,2,"Attchd","Good_Privacy",266500
17500,"Crawford","Good","Very_Good",1959,"Gable","Typical","Y",1902,2,0,3,1,7,2,"Attchd","No_Fence",335000
19645,"Crawford","Good","Above_Average",1994,"Gable","Typical","Y",1652,2,1,3,1,6,0,"BuiltIn","No_Fence",203135
3907,"Blueste","Very_Good","Above_Average",1989,"Gable","Typical","Y",1034,1,0,1,1,4,1,"Attchd","No_Fence",185000
3907,"Blueste","Very_Good","Average",1989,"Gable","Typical","Y",1191,2,0,2,1,5,1,"Attchd","No_Fence",162500
15602,"Crawford","Good","Very_Good",1959,"Gable","Typical","Y",1801,2,0,1,1,6,2,"Attchd","Good_Wood",289000
5436,"Iowa_DOT_and_Rail_Road","Below_Average","Very_Good",1922,"Gable","Typical","Y",1154,1,0,3,1,7,0,"Detchd","Minimum_Privacy",125500
8154,"Iowa_DOT_and_Rail_Road","Poor","Average",1941,"Gable","Typical","Y",540,1,0,1,1,4,0,"Detchd","No_Fence",82000
9140,"Iowa_DOT_and_Rail_Road","Above_Average","Average",1921,"Gable","Typical","Y",1107,1,0,2,1,5,0,"Detchd","Minimum_Privacy",110000
7500,"Iowa_DOT_and_Rail_Road","Below_Average","Below_Average",1920,"Gable","Typical","Y",1128,1,0,2,1,6,0,"Detchd","No_Fence",68400
8712,"Iowa_DOT_and_Rail_Road","Below_Average","Good",1900,"Gable","Typical","Y",1178,1,0,2,1,7,0,"Detchd","No_Fence",102776
8712,"Iowa_DOT_and_Rail_Road","Average","Average",1952,"Hip","Typical","N",1044,1,0,2,1,4,0,"Basment","No_Fence",55993
8712,"Iowa_DOT_and_Rail_Road","Below_Average","Good",1896,"Hip","Typical","Y",952,1,0,3,1,5,0,"Detchd","No_Fence",50138
3811,"Crawford","Very_Good","Average",2004,"Hip","Typical","Y",1646,2,0,2,1,5,1,"Attchd","No_Fence",246000
11050,"Mitchell","Very_Good","Average",1998,"Gable","Typical","Y",1916,2,1,3,1,8,1,"Attchd","No_Fence",254900
9620,"Mitchell","Above_Average","Good",1977,"Gable","Typical","Y",1285,2,0,3,1,6,1,"Attchd","Good_Privacy",190000
9196,"Mitchell","Good","Average",2003,"Gable","Typical","Y",1560,2,0,3,1,7,0,"Attchd","No_Fence",201000
12328,"Mitchell","Above_Average","Average",1976,"Gable","Typical","Y",1034,1,0,3,1,6,0,"Attchd","No_Fence",169900
12760,"Mitchell","Above_Average","Average",1976,"Gable","Typical","Y",2048,3,0,5,2,9,0,"More_Than_Two_Types","No_Fence",170000
57200,"Timberland","Average","Average",1948,"Gable","Typical","Y",1687,1,0,3,1,7,2,"Detchd","No_Fence",160000
11896,"Timberland","Good","Average",2008,"Gable","Typical","Y",1346,2,0,3,1,6,1,"Attchd","No_Fence",220000
9803,"Timberland","Good","Average",2009,"Gable","Typical","Y",1214,2,0,2,1,6,0,"Attchd","No_Fence",179781
9802,"Timberland","Average","Average",2006,"Gable","Typical","Y",1444,2,1,3,1,7,0,"BuiltIn","No_Fence",174000
12003,"Timberland","Very_Good","Average",2009,"Gable","Typical","Y",1968,2,1,4,1,8,1,"BuiltIn","No_Fence",269500
11316,"Timberland","Good","Average",2002,"Gable","Typical","Y",1894,2,1,4,1,8,1,"BuiltIn","No_Fence",214900
14191,"Timberland","Very_Good","Average",2002,"Gable","Typical","Y",1908,2,1,4,1,9,0,"Attchd","No_Fence",202900
13214,"Timberland","Excellent","Average",2008,"Hip","Typical","Y",2018,2,0,3,1,10,1,"Attchd","No_Fence",378500
15300,"Mitchell","Average","Average",1965,"Hip","Typical","Y",1264,1,0,2,1,7,1,"Attchd","No_Fence",169000
10114,"Mitchell","Average","Average",2004,"Gable","Typical","Y",1430,2,0,3,1,7,0,"Attchd","No_Fence",173500
9400,"Mitchell","Above_Average","Average",1971,"Mansard","Typical","Y",1824,2,2,4,2,8,0,"No_Garage","No_Fence",139000
11875,"Mitchell","Average","Average",1999,"Gable","Typical","Y",1344,2,0,3,1,7,1,"Attchd","No_Fence",166500
1974,"Meadow_Village","Below_Average","Average",1973,"Gable","Typical","Y",1092,1,1,3,1,6,0,"Attchd","No_Fence",83500
2394,"Meadow_Village","Average","Above_Average",1973,"Gable","Typical","Y",945,1,0,2,1,5,1,"Attchd","No_Fence",119500
2592,"Meadow_Village","Average","Fair",1976,"Gable","Typical","Y",1112,1,1,3,1,4,0,"Attchd","No_Fence",85000
1476,"Meadow_Village","Below_Average","Good",1970,"Gable","Typical","Y",1092,1,1,3,1,5,0,"No_Garage","No_Fence",76000
1491,"Meadow_Village","Below_Average","Above_Average",1972,"Gable","Typical","Y",630,1,0,1,1,3,0,"No_Garage","No_Fence",75500
1900,"Meadow_Village","Below_Average","Below_Average",1970,"Gable","Typical","Y",1092,1,1,3,1,5,0,"No_Garage","No_Fence",88250
1890,"Meadow_Village","Below_Average","Above_Average",1972,"Gable","Typical","Y",1092,1,1,3,1,5,0,"Attchd","No_Fence",85500
6953,"Mitchell","Average","Good",1971,"Gable","Typical","Y",874,1,0,3,1,5,0,"Detchd","No_Fence",130000
26142,"Mitchell","Average","Good",1962,"Gable","Typical","Y",1188,1,0,3,1,6,0,"Attchd","No_Fence",157900
12887,"Mitchell","Average","Good",1984,"Gable","Typical","Y",833,1,0,2,1,5,0,"Attchd","Minimum_Privacy",149900
7700,"Mitchell","Average","Poor",1985,"Gable","Typical","Y",2432,4,2,4,2,10,0,"Attchd","No_Fence",159000
10475,"Mitchell","Average","Average",1991,"Gable","Typical","Y",1274,1,1,3,1,6,0,"Detchd","Good_Wood",136000
10544,"Mitchell","Average","Average",1969,"Gable","Typical","Y",1479,2,0,5,1,8,0,"Attchd","No_Fence",161000
9892,"Mitchell","Very_Good","Average",1994,"Hip","Good","Y",1803,2,1,3,1,6,2,"Attchd","Good_Wood",285000
12961,"Mitchell","Above_Average","Average",1993,"Gable","Typical","Y",1797,2,1,3,1,7,1,"Attchd","No_Fence",231000
13008,"North_Ames","Above_Average","Average",1956,"Gable","Fair","Y",882,1,0,2,1,5,0,"Attchd","No_Fence",124500
10200,"North_Ames","Above_Average","Average",1974,"Hip","Typical","Y",1434,2,0,4,1,7,1,"Attchd","No_Fence",157000
13860,"North_Ames","Very_Good","Good",1972,"Gable","Typical","Y",2704,2,1,4,1,9,3,"Attchd","Minimum_Privacy",345000
10179,"Gilbert","Above_Average","Average",1997,"Gable","Typical","Y",1608,2,1,3,1,7,1,"Attchd","No_Fence",189500
11792,"Gilbert","Very_Good","Average",2003,"Gable","Typical","Y",2283,2,1,4,1,9,1,"BuiltIn","No_Fence",270000
8400,"Gilbert","Good","Average",1996,"Gable","Typical","Y",1628,2,1,3,1,7,1,"BuiltIn","No_Fence",189000
14892,"Gilbert","Excellent","Average",2006,"Gable","Typical","Y",1746,2,0,3,1,7,2,"Attchd","No_Fence",377500
8530,"Gilbert","Good","Average",1995,"Gable","Typical","Y",1474,2,1,3,1,7,1,"BuiltIn","No_Fence",168500
7296,"Stone_Brook","Very_Good","Average",2004,"Gable","Typical","Y",2522,2,0,1,1,8,1,"Attchd","No_Fence",375000
5664,"Stone_Brook","Very_Good","Average",2000,"Gable","Typical","Y",1659,2,0,2,1,5,1,"Attchd","No_Fence",278000
7380,"Stone_Brook","Very_Good","Average",1998,"Gable","Typical","Y",1478,2,0,2,1,5,0,"Attchd","No_Fence",240000
8013,"Stone_Brook","Very_Good","Average",1995,"Gable","Typical","Y",1734,2,0,2,1,6,0,"Attchd","No_Fence",239500
8923,"Gilbert","Good","Average",1998,"Gable","Typical","Y",1382,2,1,3,1,7,1,"BuiltIn","No_Fence",177500
10141,"Gilbert","Good","Average",1998,"Gable","Typical","Y",1718,2,1,3,1,7,1,"Attchd","No_Fence",185000
7500,"Gilbert","Above_Average","Average",1998,"Gable","Typical","Y",1636,2,1,3,1,7,1,"Attchd","No_Fence",191000
7837,"Gilbert","Above_Average","Good",1993,"Gable","Typical","Y",1571,2,1,3,1,7,1,"Attchd","No_Fence",178000
9765,"Gilbert","Above_Average","Very_Good",1993,"Gable","Good","Y",1470,2,1,3,1,6,1,"BuiltIn","No_Fence",185000
8803,"Gilbert","Above_Average","Average",1994,"Gable","Typical","Y",1516,2,1,3,1,7,1,"Attchd","No_Fence",181316
7250,"Gilbert","Above_Average","Average",1993,"Gable","Typical","Y",1190,2,0,3,1,6,1,"Attchd","No_Fence",166000
9636,"Gilbert","Above_Average","Average",1992,"Gable","Typical","Y",1593,2,1,3,1,7,1,"BuiltIn","Minimum_Privacy",178000
8125,"Gilbert","Above_Average","Average",1994,"Gable","Typical","Y",1481,2,1,3,1,6,1,"Attchd","No_Fence",174000
9248,"Gilbert","Above_Average","Above_Average",1992,"Gable","Typical","Y",1167,2,0,3,1,6,0,"Attchd","No_Fence",173000
10762,"Gilbert","Good","Average",1999,"Gable","Typical","Y",1983,2,1,3,1,9,1,"Attchd","No_Fence",225000
11851,"Gilbert","Good","Average",1990,"Gable","Typical","Y",1442,2,0,3,1,5,0,"Attchd","No_Fence",180500
5814,"Stone_Brook","Very_Good","Average",1984,"Gable","Typical","Y",1360,1,0,1,1,4,1,"Attchd","No_Fence",187500
17423,"Stone_Brook","Excellent","Average",2008,"Hip","Typical","Y",2234,2,0,1,1,9,1,"Attchd","No_Fence",501837
11844,"Stone_Brook","Very_Good","Average",2008,"Hip","Typical","Y",2046,2,1,3,1,7,1,"Attchd","No_Fence",372500
16158,"Stone_Brook","Good","Average",2005,"Hip","Typical","Y",1530,2,0,3,1,7,1,"Attchd","No_Fence",260000
11900,"Gilbert","Average","Above_Average",1977,"Gable","Typical","Y",1934,2,1,3,1,6,1,"Attchd","No_Fence",185000
13005,"Northwest_Ames","Good","Good",1980,"Gable","Typical","Y",2353,2,1,4,1,10,1,"Attchd","Good_Privacy",260000
17043,"Northwest_Ames","Above_Average","Average",1979,"Gable","Fair","Y",1586,2,0,3,1,7,1,"Attchd","No_Fence",181000
11900,"Northwest_Ames","Good","Average",1977,"Hip","Typical","Y",1411,2,0,3,1,6,1,"Attchd","No_Fence",82500
16635,"Northwest_Ames","Above_Average","Good",1977,"Gable","Typical","Y",1602,2,0,3,1,8,1,"Attchd","No_Fence",215000
13250,"Northwest_Ames","Good","Above_Average",1978,"Gable","Typical","Y",2050,2,1,4,1,8,1,"Attchd","No_Fence",154000
10928,"Northwest_Ames","Above_Average","Above_Average",1978,"Gable","Typical","Y",1671,2,0,3,1,7,1,"Attchd","No_Fence",200000
12388,"Northwest_Ames","Good","Good",1980,"Gable","Typical","Y",2673,2,1,4,1,9,1,"BuiltIn","No_Fence",249000
14115,"Northwest_Ames","Good","Average",1980,"Gable","Typical","Y",1472,2,0,3,1,6,2,"Attchd","No_Fence",187500
11088,"Northwest_Ames","Above_Average","Average",1978,"Gable","Typical","Y",1707,2,0,3,1,7,1,"Attchd","No_Fence",184000
9600,"Northwest_Ames","Very_Good","Average",1981,"Hip","Typical","Y",2524,2,1,4,1,9,1,"Attchd","Minimum_Privacy",278000
11880,"Northwest_Ames","Good","Average",1978,"Gable","Typical","Y",1601,2,0,3,1,7,1,"Attchd","No_Fence",157000
10400,"Northwest_Ames","Good","Average",1976,"Gable","Typical","Y",1370,2,0,3,1,6,1,"Attchd","Minimum_Privacy",152000
10304,"Northwest_Ames","Average","Good",1976,"Gable","Typical","Y",1868,2,1,4,1,9,1,"Attchd","No_Fence",197500
7000,"Somerset","Good","Average",2003,"Gable","Typical","Y",1884,2,1,3,1,7,1,"Attchd","No_Fence",240900
8004,"Somerset","Very_Good","Average",2009,"Gable","Typical","Y",1935,2,1,3,1,8,0,"BuiltIn","No_Fence",263435
7500,"Somerset","Very_Good","Average",2000,"Gable","Typical","Y",1874,2,1,3,1,7,1,"Attchd","No_Fence",220000
8470,"Somerset","Very_Good","Average",2002,"Gable","Typical","Y",1811,2,1,3,1,7,1,"Attchd","No_Fence",235000
9373,"Northwest_Ames","Average","Good",1975,"Gable","Typical","Y",1621,2,0,3,1,7,2,"Attchd","No_Fence",213000
10140,"Northwest_Ames","Above_Average","Above_Average",1974,"Hip","Typical","Y",1116,2,0,3,1,6,1,"Attchd","Good_Wood",167900
11050,"Northwest_Ames","Good","Average",1975,"Gable","Typical","Y",1193,2,0,3,1,5,1,"Attchd","No_Fence",158000
10140,"Northwest_Ames","Above_Average","Average",1974,"Hip","Typical","Y",1350,2,0,3,1,7,1,"Attchd","Minimum_Privacy",165000
10448,"Northwest_Ames","Above_Average","Above_Average",1972,"Gable","Typical","Y",2119,2,1,3,1,7,1,"Attchd","Good_Privacy",158000
9000,"North_Ames","Average","Average",1974,"Gable","Typical","Y",1792,2,2,4,2,8,0,"No_Garage","No_Fence",136000
8750,"North_Ames","Average","Above_Average",1970,"Gable","Typical","Y",1002,1,0,3,1,5,0,"Detchd","Minimum_Privacy",148500
7930,"North_Ames","Above_Average","Very_Good",1969,"Gable","Typical","Y",1026,1,0,3,1,5,0,"Detchd","No_Fence",156000
